comment_id,teks_komentar,teks_preprocessed,jumlah_duplikat_teks,is_spam_candidate,tanggal_komentar,username,post_tanggal,sumber,Label_Sentimen,teks_bersih
18090616646231745,Dihina hina saya diam,hina hina diam,1,False,2026-04-03 03:40:34+00:00,omonganbola,2026-01-26,IG @badangizinasional.ri,Kontra,dihina hina saya diam
18247448125306540,DADANG BOTAK 😂,dadang botak,1,False,2026-04-02 22:33:52+00:00,takurr.tuan,2026-01-26,IG @badangizinasional.ri,Kontra,dadang botak
18001083791738825,Lagunya tidak mencerminkan,lagu cermin,1,False,2026-04-02 12:35:22+00:00,namanyaguntturr_,2026-01-26,IG @badangizinasional.ri,Kontra,lagunya tidak mencerminkan
17965050192065756,"Standarisasi menu tiap hari,dan penyantuman nilai gizi..",standar menu haridan penyantuman nilai gizi,1,False,2026-04-02 05:43:00+00:00,kjng_sun_rd_habib_asep_sm,2026-01-26,IG @badangizinasional.ri,Netral,standarisasi menu tiap haridan penyantuman nilai gizi
18307791478285347,"Sedangkan minggu kita sudah hrus berada didapur untuk persiapan distribusi senin, ditambahlagi aturan baru libur dan cuti bersama ttp distribusi 3b , kita manusia yg butuh istrhat.",sedang minggu ada dapur siap distribusi senin ditambahlagi atur baru libur cuti sama ttp distribusi manusia butuh istrhat,1,False,2026-04-02 04:42:55+00:00,nurullfarikhah,2026-01-26,IG @badangizinasional.ri,Kontra,sedangkan minggu kita sudah harus berada didapur untuk persiapan distribusi senin ditambahlagi aturan baru libur dan cuti bersama ttp distribusi b kita manusia yang butuh istrhat
18007034366889524,"Tapi bisakah pihak bgn juga memperhatikan pegawai baik KSPPG, AG, AK dan relawan yng menjadi garda terdepan berlangsungnya program ini",tapi bisa pihak badan gizi nasional perhati pegawai ksppg ag rawan yng garda depan langsung program,1,False,2026-04-02 04:40:41+00:00,nurullfarikhah,2026-01-26,IG @badangizinasional.ri,Kontra,tapi bisakah pihak badan gizi nasional juga memperhatikan pegawai baik ksppg ag saya dan relawan yng menjadi garda terdepan berlangsungnya program ini
18523825771078922,Semua bentuk protes dr netizen selalu dikabulkan agar mbg bisa diterima di masyarakat,bentuk protes netizen kabul makan gizi gratis terima masyarakat,1,False,2026-04-02 04:39:20+00:00,nurullfarikhah,2026-01-26,IG @badangizinasional.ri,Kontra,semua bentuk protes dari netizen selalu dikabulkan agar makan bergizi gratis bisa diterima di masyarakat
18004237619910778,"1sekolah hanya 1guru yg mendpatkan mbg karena bertugas sebagai pic, guru protes bgn penuhi usulan guru untuk semua tenaga pendidik  menerima mbg.",sekolah guru mendpatkan makan gizi gratis tugas pic guru protes badan gizi nasional penuh usul guru tenaga didik terima makan gizi gratis,1,False,2026-04-02 04:38:34+00:00,nurullfarikhah,2026-01-26,IG @badangizinasional.ri,Kontra,sekolah hanya guru yang mendpatkan makan bergizi gratis karena bertugas sebagai pic guru protes badan gizi nasional penuhi usulan guru untuk semua tenaga pendidik menerima makan bergizi gratis
18090404531324226,Menu kering dihapuskan karena selama bulan puasa menu kering kurang bisa diterima masyarakat.,menu kering hapus lama bulan puasa menu kering kurang terima masyarakat,1,False,2026-04-02 04:37:14+00:00,nurullfarikhah,2026-01-26,IG @badangizinasional.ri,Kontra,menu kering dihapuskan karena selama bulan puasa menu kering kurang bisa diterima masyarakat
17927762166256237,Aturan terbaru,atur baru,1,False,2026-04-02 04:36:40+00:00,nurullfarikhah,2026-01-26,IG @badangizinasional.ri,Kontra,aturan terbaru
18420788986132504,"Lapor MBG
Anak saya hari ini menerima menu di SDN Pengadegan: tempe orak-arik, telur rebus, selada, dan timun. Buah Jeruk Peras
Tanggal 02 April 2026.
Terima kasih 🙏”",lapor makan gizi gratis anak hari terima menu sdn adegan tempe orakarik telur rebus selada timun buah jeruk peras tanggal april terima kasih,1,False,2026-04-02 04:07:36+00:00,riaricchi,2026-01-26,IG @badangizinasional.ri,Kontra,lapor makan bergizi gratis anak saya hari ini menerima menu di sdn pengadegan tempe orakarik telur rebus selada dan timun buah jeruk peras tanggal april terima kasih
18150592027458599,program taek,program taek,1,False,2026-04-02 01:45:05+00:00,rahmatdendik,2026-01-26,IG @badangizinasional.ri,Kontra,program taek
18047896313738322,AOWKWKWKWKW WHYYYY 🦅🦅🦅,aowkwkwkwkw whyyyy,3,True,2026-04-02 01:12:12+00:00,1p.p.s,2026-01-26,IG @badangizinasional.ri,Kontra,aowkwkwkwkw whyyyy
18579304705035736,STOP MBG!!!!!! #stopmbg #bubarkanmbg,stop makan gizi gratis,1,False,2026-04-01 22:28:20+00:00,sabto_minggu,2026-01-26,IG @badangizinasional.ri,Kontra,stop makan bergizi gratis
18134405530537000,"Saya tanya program anda ini pak katanya MAKANAN BERGIZI GRATIS  nyatanya dalam 1 ompreng isinya susu kemasan, nugget bahkan kemarin ada lele mentah. Letak gizinya dimana pak. Tujuan MBG ini kan sebenarnya untuk mencegah stunting tapi ini malah jadi ajang korupsi yang dilindungi negara. Katanya PROGRAM INI GRATIS TAPI NYATANYA MENYERAH ANGGARAN DANA PENDIDIKAN DAN KESEHATAN. Kalo memang sudah keluar dari tujuan awal mending bubarkan program ini pak. Lebih baik berikan lapangan kerja dan pendidikan gratis itu jauh lebih bermanfaat.",tanya program kata makan gizi gratis nyata ompreng isi susu kemas nugget bahkan lele mentah letak gizi tuju makan gizi gratis benar cegah stunting tapi malah ajang korupsi lindung negara kata program gratis tapi nyata serah anggar dana didik sehat memang keluar tuju awal mending bubar program ikan lapang kerja didik gratis jauh manfaat,1,False,2026-04-01 17:39:04+00:00,idamaisya44,2026-01-26,IG @badangizinasional.ri,Kontra,saya tanya program anda ini pak katanya makanan bergizi gratis nyatanya dalam ompreng isinya susu kemasan nugget bahkan kemarin ada lele mentah letak gizinya dimana pak tujuan makan bergizi gratis ini kan sebenarnya untuk mencegah stunting tapi ini malah jadi ajang korupsi yang dilindungi negara katanya program ini gratis tapi nyatanya menyerah anggaran dana pendidikan dan kesehatan kalau memang sudah keluar dari tujuan awal mending bubarkan program ini pak lebih baik berikan lapangan kerja dan pendidikan gratis itu jauh lebih bermanfaat
18366976225203895,bubarkan MBG,bubar makan gizi gratis,2,False,2026-04-01 10:49:57+00:00,suburwarismualim,2026-01-26,IG @badangizinasional.ri,Kontra,bubarkan makan bergizi gratis
18193082812361513,BGN(BABI GOBLOG NGENTOT),bgnbabi goblog ngentot,1,False,2026-04-01 08:22:57+00:00,xiaoo.shin,2026-01-26,IG @badangizinasional.ri,Kontra,bgnbabi goblog ngentot
18122696173588265,Mantap Terima kasih pa prabowo,mantap terima kasih pa prabowo,1,False,2026-04-01 03:49:46+00:00,gugunguntara06,2026-01-26,IG @badangizinasional.ri,Pro,mantap terima kasih pa prabowo
18168334333405427,"Sppg pasarminggu 5 mengharuskan siswa siswi nya membawa tempat makan bersekat krn menu mbg nya dipindahkan ke tempat makan mereka,emang begitu peraturannya min?mhn klarifikasi min",sppg pasarminggu harus siswa siswi bawa tempat makan sekat menu makan gizi gratis pindah tempat makan merekaemang atur minmhn klarifikasi admin,1,False,2026-03-31 23:01:21+00:00,auliafachri120191,2026-01-26,IG @badangizinasional.ri,Kontra,sppg pasarminggu mengharuskan siswa siswi nya membawa tempat makan bersekat karena menu makan bergizi gratis nya dipindahkan ke tempat makan merekaemang begitu peraturannya minmhn klarifikasi admin
18037683818788692,Mbg adalah program terbaik 🔥,makan gizi gratis program baik,1,False,2026-03-31 10:01:04+00:00,donialmandooo,2026-01-26,IG @badangizinasional.ri,Kontra,makan bergizi gratis adalah program terbaik
18098953772068697,"Yth. Bapak Waka BGN, Pak Presiden

Kami Akuntan BGN ingin menyampaikan keberatan atas kebijakan yg dibahas di zoom Jumat 27 Maret 2026 dengan point-point utama:
1. Jam kerja dan kemampuan AK dari segi tenaga dan mental sebagai pengawas di dapur (kerja dari minggu sore sampai Minggu) serta Jam kerja dan kemampuan tenaga para relawan di dapur
2. Gaji AK AG yg diambil dari operasional yg seolah kami disamakan dengan relawan, padahal kami staff sama dengan SPPI. Gaji kami BGN langsung saja masih banyak tidak dihargai oleh mitra dan yayasan. Kami menolak hal tersebut, Kami juga berkontribusi terhadap jalannya dapur dengan baik. Mengabdi ke negara sebaik-baiknya, tapi tetap tidak dihargai.
3. Hasil zoom hanya memikirkan kesejahteraan mitra, sppi, penerima manfaat dan relawan. Sedangkan kami AK dan AG sebagai staff hak-hak kami mana? Disamakan gaji kami diambil dari operasional seperti relawan dengan tanggung jawab yg berat dan banyak. Bahkan ketika audit AK yg banyak kena
4. Coba tolong bapak/ibu yg terhormat lihat kelapangan begitu banyak AK yg dianak tirikan. Ngekost,kamar yg seharusnya diberikan kepada AK malah diberikan ke admin yayasan
5. AK bukan robot yg ngak butuh istirahat,kami juga butuh istirahat. Distribusi 6 hari tanpa menu keringan. Kasian UMKM yg sudah upgrade alat-alat memasak untuk menu keringan,bahkan mereka belum pulang modal sedikitpun
6. Kesenjangan sosial di kalangan penerima manfaat yg akan menimbulkan kecemburuan dan kecurigaan antar penerima manfaat
7. Kami menyampaikan keberatan terhadap ketentuan bahwa kepala dapur tidak di wajibkan berada di dapur selama 24 jam dan bisa memilih jam antara pagi atau malam.
8. Hal ini kami pandang perlu dipertimbangkan kembali, mengingat pentingnya keberadaan kepala dapur dalam memastikan pengawasan yg optimal dan berkesinambungan terhadap seluruh proses operasional
9. Perbedaan Jam kerja yang mencolok antara AK dan AG dengan nominal gaji yg sama. AK bahkan kerja dari pagi sampai tengah malam (12 jam lebih didapur) dihari liburpun tetap kerja.
Demikian kami sampaikan pendapat dan keluh kesah kami agar kiranya menjadi pertimbangan dalam pengambilan keputusan di lingkup internal BGN. Terima kasih.",yth bapak waka badan gizi nasional presiden akuntan badan gizi nasional sampai berat bijak bahas zoom jumat maret pointpoint utama jam kerja mampu segi tenaga mental awas dapur kerja minggu sore minggu jam kerja mampu tenaga rawan dapur gaji ag ambil operasional olah sama rawan padahal staff sppi gaji badan gizi nasional langsung harga mitra yayasan tolak kontribusi jalan dapur abdi negara sebaikbaiknya tapi tetap harga hasil zoom pikir sejahtera mitra sppi terima manfaat rawan sedang ag staff hakhak mana sama gaji ambil operasional rawan tanggung jawab berat bahkan audit kena tolong bapakibu hormat lihat lapang anak tiri ngekostkamar harus beri malah beri admin yayasan robot ngak butuh istirahatkami butuh istirahat distribusi hari tanpa menu kering kasi umkm upgrade alatalat masak menu keringanbahkan pulang modal sedikit senjang sosial kalang terima manfaat timbul cemburu curiga antar terima manfaat sampai berat tentu bahwa kepala dapur wajib ada dapur lama jam pilih jam pagi malam pandang timbang kembali ingat penting ada kepala dapur pasti awas optimal sambung seluruh proses operasional beda jam kerja colok ag nominal gaji bahkan kerja pagi tengah malam jam dapur hari libur tetap kerja sampai dapat keluh kesah kira timbang ambil putus lingkup internal badan gizi nasional terima kasih,6,True,2026-03-31 04:47:15+00:00,doggieluvliz,2026-01-26,IG @badangizinasional.ri,Kontra,yth bapak waka badan gizi nasional pak presiden kami akuntan badan gizi nasional ingin menyampaikan keberatan atas kebijakan yang dibahas di zoom jumat maret dengan pointpoint utama jam kerja dan kemampuan saya dari segi tenaga dan mental sebagai pengawas di dapur kerja dari minggu sore sampai minggu serta jam kerja dan kemampuan tenaga para relawan di dapur gaji saya ag yang diambil dari operasional yang seolah kami disamakan dengan relawan padahal kami staff sama dengan sppi gaji kami badan gizi nasional langsung saja masih banyak tidak dihargai oleh mitra dan yayasan kami menolak hal tersebut kami juga berkontribusi terhadap jalannya dapur dengan baik mengabdi ke negara sebaikbaiknya tapi tetap tidak dihargai hasil zoom hanya memikirkan kesejahteraan mitra sppi penerima manfaat dan relawan sedangkan kami saya dan ag sebagai staff hakhak kami mana disamakan gaji kami diambil dari operasional seperti relawan dengan tanggung jawab yang berat dan banyak bahkan ketika audit saya yang banyak kena coba tolong bapakibu yang terhormat lihat kelapangan begitu banyak saya yang dianak tirikan ngekostkamar yang seharusnya diberikan kepada saya malah diberikan ke admin yayasan saya bukan robot yang ngak butuh istirahatkami juga butuh istirahat distribusi hari tanpa menu keringan kasian umkm yang sudah upgrade alatalat memasak untuk menu keringanbahkan mereka belum pulang modal sedikitpun kesenjangan sosial di kalangan penerima manfaat yang akan menimbulkan kecemburuan dan kecurigaan antar penerima manfaat kami menyampaikan keberatan terhadap ketentuan bahwa kepala dapur tidak di wajibkan berada di dapur selama jam dan bisa memilih jam antara pagi atau malam hal ini kami pandang perlu dipertimbangkan kembali mengingat pentingnya keberadaan kepala dapur dalam memastikan pengawasan yang optimal dan berkesinambungan terhadap seluruh proses operasional perbedaan jam kerja yang mencolok antara saya dan ag dengan nominal gaji yang sama saya bahkan kerja dari pagi sampai tengah malam jam lebih didapur dihari liburpun tetap kerja demikian kami sampaikan pendapat dan keluh kesah kami agar kiranya menjadi pertimbangan dalam pengambilan keputusan di lingkup internal badan gizi nasional terima kasih
18570013936046067,"Izin menawarkan kontribusi sebagai Pengawas Teknis Infrastruktur & Sanitasi (IPAL) wilayah Jawa Barat untuk Program Makan Bergizi Gratis.
​Sebagai praktisi yang membangun fasilitas kesehatan dari nol hingga meraih Akreditasi Paripurna (Kemenkes), saya siap mengawal standarisasi dapur agar higienis, memiliki izin SLF/PBG, dan sistem pembuangan limbah (IPAL) yang sesuai aturan pemerintah.
​Izin untuk menyampaikan proposal teknis saya kepada Bapak Presiden Prabowo, Mas Wapres Gibran, Mayor Teddy, Pak Dadan Hindayana, dan Ibu Nanik Fauzi demi kelancaran program nasional di wilayah Bandung-Garut. Hatur nuhun!
​#MakanBergiziGratis #PengawasMBG #JawaBarat #SanitasiGizi #InfrastrukturNasional #PrabowoGibran",izin tawar kontribusi awas teknis infrastruktur sanitasi ipal wilayah jawa barat program makan gizi gratis praktisi bangun fasilitas sehat nol raih akreditasi paripurna kemenkes siap awal standar dapur higienis milik izin slfpbg sistem buang limbah ipal sesuai atur perintah izin sampai proposal teknis bapak presiden prabowo mas wapres gibran mayor teddy dad hindayana ibu nanik fauzi lancar program nasional wilayah bandunggarut hatur nuhun,1,False,2026-03-31 04:41:37+00:00,diansyahmewengkangnaufal,2026-01-26,IG @badangizinasional.ri,Kontra,izin menawarkan kontribusi sebagai pengawas teknis infrastruktur sanitasi ipal wilayah jawa barat untuk program makan bergizi gratis sebagai praktisi yang membangun fasilitas kesehatan dari nol hingga meraih akreditasi paripurna kemenkes saya siap mengawal standarisasi dapur agar higienis memiliki izin slfpbg dan sistem pembuangan limbah ipal yang sesuai aturan pemerintah izin untuk menyampaikan proposal teknis saya kepada bapak presiden prabowo mas wapres gibran mayor teddy pak dadan hindayana dan ibu nanik fauzi demi kelancaran program nasional di wilayah bandunggarut hatur nuhun
18043896815767334,"MBG RAPELAN SEBELUM LIBURAN SEKOLAH DI SDN CAKUNG BARAT 08 PAGI ( SPPG CAKUNG BARAT 01 ) BISKUIT KALENG GIZI 1 ,SUSU CLEVO STRAWBERRY 4PCS 115ML, APEL KECIL 3PCS ,,,",makan gizi gratis rapel belum libur sekolah sdn cakung barat pagi sppg cakung barat biskuit kaleng gizi susu clevo strawberry pcs ml apel kecil pcs,1,False,2026-03-31 04:39:09+00:00,dheviaanggraini,2026-01-26,IG @badangizinasional.ri,Kontra,makan bergizi gratis rapelan sebelum liburan sekolah di sdn cakung barat pagi sppg cakung barat biskuit kaleng gizi susu clevo strawberry pcs ml apel kecil pcs
18105839488882238,"SPPG Plemahan 2 Kediri, Kepala Dapur nya tukang Open BO lapornya kemana ?",sppg plemahan diri kepala dapur tukang open bo lapor mana,2,False,2026-03-31 02:50:59+00:00,anisa.wulaan,2026-01-26,IG @badangizinasional.ri,Kontra,sppg plemahan kediri kepala dapur nya tukang open bo lapornya kemana
18575187598026849,"SPPG Plemahan 2 Kediri, Kepala Dapurnya tukang Open BO lapor nya kemana ?",sppg plemahan diri kepala dapur tukang open bo lapor mana,1,False,2026-03-31 02:50:27+00:00,anisa.wulaan,2026-01-26,IG @badangizinasional.ri,Kontra,sppg plemahan kediri kepala dapurnya tukang open bo lapor nya kemana
18197320549354427,"Kok ini pada ngeluh pada kebijakan baru siih, Yaelah,, namanya juga relawan secara artikulasi jg harus rela utk melakukan segalanya apalagi ini membantu negara utk kebaikan bangsa dlm bentuk program, kalau ikut serta dalam suatu kegiatan harusnya sudah tau beban dan resiko pelaksanaan tugas dan belajar beradaptasi dr setiap perubahan kebijakan didalamnya, bukan untuk dikeluhkan nanti juga menjadi bahan masukan feedback dr kebijakan yg dikeluarkan huh,, @badangizinasional.ri",ngeluh bijak baru siih yaelah nama rawan cara artikulasi rela laku segala apalagi bantu negara baik bangsa bentuk program ikut suatu giat harus beban resiko laksana tugas ajar adaptasi ubah bijak dalam keluh bahan masuk feedback bijak keluar huh ri,1,False,2026-03-31 00:29:49+00:00,meine.perle_95,2026-01-26,IG @badangizinasional.ri,Pro,kok ini pada ngeluh pada kebijakan baru siih yaelah namanya juga relawan secara artikulasi juga harus rela untuk melakukan segalanya apalagi ini membantu negara untuk kebaikan bangsa dalam bentuk program kalau ikut serta dalam suatu kegiatan harusnya sudah tau beban dan resiko pelaksanaan tugas dan belajar beradaptasi dari setiap perubahan kebijakan didalamnya bukan untuk dikeluhkan nanti juga menjadi bahan masukan feedback dari kebijakan yang dikeluarkan huh ri
18170556130404875,prabowo anjeeeeeeng,prabowo anjeeeeeeng,1,False,2026-03-30 22:31:27+00:00,g0jekindonesiaa,2026-01-26,IG @badangizinasional.ri,Kontra,prabowo anjeeeeeeng
17881168959523577,"Selamat malam bapak dan ibu terhormat saya salah satu relawan mbg , saya mau bertanya kepada bapak dan ibu terhormat 🙏 kami sebelum lebaran membuat menu rapelan porsi 3 hari untuk anak sekolah tetapi upah yang kami terima hanya upah 1 hari. Apakah memang seperti itu ketentuan nya bapak dan ibu🙏",selamat malam bapak ibu hormat salah satu rawan makan gizi gratis tanya bapak ibu hormat belum lebaran buat menu rapel porsi hari anak sekolah upah terima upah hari apakah memang tentu bapak ibu,1,False,2026-03-30 15:42:55+00:00,fccqi_,2026-01-26,IG @badangizinasional.ri,Kontra,selamat malam bapak dan ibu terhormat saya salah satu relawan makan bergizi gratis saya mau bertanya kepada bapak dan ibu terhormat kami sebelum lebaran membuat menu rapelan porsi hari untuk anak sekolah tetapi upah yang kami terima hanya upah hari apakah memang seperti itu ketentuan nya bapak dan ibu
18342531079245042,MALING BEERKEDOK GIZI,maling beerkedok gizi,1,False,2026-03-30 14:08:12+00:00,kimjong2199,2026-01-26,IG @badangizinasional.ri,Kontra,maling beerkedok gizi
17999408261864769,BGN ISINYA ORANG TOLOL SEMUA,badan gizi nasional isi orang bodoh,1,False,2026-03-30 11:17:41+00:00,luvky_pratama93,2026-01-26,IG @badangizinasional.ri,Kontra,badan gizi nasional isinya orang bodoh semua
17989248950953400,"Yth bapak presiden dan kepala BGN @prabowo @gibran_rakabuming  @sonysonjayabd @lodewyk.pusung @teddy_hq 

Apakah kami yg bekerja di program MBG ini bukan manusia?
Demi percepatan program dan keberhasilan program kami dituntut masuk 6 hari kerja (senin - sabtu) yg bahkan sehari kami bekerja selama 12 jam. sedangkan hari minggu siang kami harus masuk kembali untuk persiapan hari senin. Tidak ada istrahat, tidak ada kesejahteraan, dan sekarang kami AK dan AG disamakan statusnya dgn relawan dgn skema penggajian dari uang ops dan kebijakan dari ka sppg? Sungguh ironi dan lucu bagi kami.
Hampir seluruh SPPG di indonesia ini kami AK dan AG lah yg memback up segala urusan dapur dan kerjaan Ka SPPG itu sendiri. Apakah BGN hanya milik SPPI ?",yth bapak presiden kepala badan gizi nasional pusung apakah kerja program makan gizi gratis manusia cepat program hasil program tuntut masuk hari kerja senin sabtu bahkan hari kerja lama jam sedang hari minggu siang masuk kembali siap hari senin istrahat sejahtera ag sama status rawan skema gaji uang ops bijak ka sppg sungguh ironi lucu hampir seluruh sppg indonesia ag memback up segala urus dapur kerja ka sppg sendiri apakah badan gizi nasional sppi,1,False,2026-03-30 01:15:23+00:00,unicorn.80146137,2026-01-26,IG @badangizinasional.ri,Kontra,yth bapak presiden dan kepala badan gizi nasional pusung apakah kami yang bekerja di program makan bergizi gratis ini bukan manusia demi percepatan program dan keberhasilan program kami dituntut masuk hari kerja senin sabtu yang bahkan sehari kami bekerja selama jam sedangkan hari minggu siang kami harus masuk kembali untuk persiapan hari senin tidak ada istrahat tidak ada kesejahteraan dan sekarang kami saya dan ag disamakan statusnya dengan relawan dengan skema penggajian dari uang ops dan kebijakan dari ka sppg sungguh ironi dan lucu bagi kami hampir seluruh sppg di indonesia ini kami saya dan ag lah yang memback up segala urusan dapur dan kerjaan ka sppg itu sendiri apakah badan gizi nasional hanya milik sppi
18387655381081255,Si dadan botak itu apakah karna kurang gizi? Coba testimoni kasih dadan MBG dulu klo bisa tumbuh rambut baru MBG ini dijalankan.,si dad botak apakah kurang gizi testimoni kasih dad makan gizi gratis tumbuh rambut baru makan gizi gratis jalan,1,False,2026-03-30 01:08:49+00:00,mo_andik,2026-01-26,IG @badangizinasional.ri,Kontra,si dadan botak itu apakah karena kurang gizi coba testimoni kasih dadan makan bergizi gratis dulu kalau bisa tumbuh rambut baru makan bergizi gratis ini dijalankan
18077258507396345,"Jadi gimana? Anak² belajar online, tapi MBG ambil di sekolah? Mereka ambil pake bensin juga sekalian aja mereka offline",anak ajar online tapi makan gizi gratis ambil sekolah ambil pakai bensin sekali offline,1,False,2026-03-30 00:37:37+00:00,ryderzck_,2026-01-26,IG @badangizinasional.ri,Kontra,jadi bagaimana anak belajar online tapi makan bergizi gratis ambil di sekolah mereka ambil pakai bensin juga sekalian saja mereka offline
18072538361555428,🙌MBG,makan gizi gratis,1,False,2026-03-29 22:20:29+00:00,wahfudin11,2026-01-26,IG @badangizinasional.ri,Kontra,makan bergizi gratis
17942046525155007,"NUTRISI SEIMBANG APA, LAPORAN, KALAU PENERIMA MANFAAT ITU ADA PERBAIKAN GIZI MANA, LAPORAN MONITORING EVALUASI STATUS GIZI MANA... LAPORAN NYA KOK HANYA BNYK NYA SPPG & JUMLAH PENERIMA MANFAAT...",nutrisi imbang lapor terima manfaat baik gizi mana lapor monitoring evaluasi status gizi mana lapor sppg jumlah terima manfaat,1,False,2026-03-29 19:43:08+00:00,ekolaoh,2026-01-26,IG @badangizinasional.ri,Kontra,nutrisi seimbang apa laporan kalau penerima manfaat itu ada perbaikan gizi mana laporan monitoring evaluasi status gizi mana laporan nya kok hanya banyak nya sppg jumlah penerima manfaat
18387290530085956,"Ladang korupsi kata "" Orang lo saya ma engak tau",ladang korupsi kata orang ma engak,1,False,2026-03-29 17:29:22+00:00,donialmasyah12,2026-01-26,IG @badangizinasional.ri,Kontra,ladang korupsi kata orang kamu saya ma engak tau
17901958104241699,Program ga jelas. Suck?!!!,program jelas suck,1,False,2026-03-29 11:42:02+00:00,aditbudii,2026-01-26,IG @badangizinasional.ri,Kontra,program tidak jelas suck
18073439822196525,Nitip sendal 😂😂😂😂,nitip sendal,1,False,2026-03-29 11:05:40+00:00,rakas.jpg,2026-01-26,IG @badangizinasional.ri,Netral,nitip sendal
18200884204338311,binatang penipu !!!,binatang tipu,1,False,2026-03-29 09:06:56+00:00,mulyonofufufafabin,2026-01-26,IG @badangizinasional.ri,Kontra,binatang penipu
17947511409134055,"#MBGladangkorup MIRIS di Jabar yg joget joget dapet 6 juta perhari dari uang pajak rakyat, disaat ojol pontang panting setiap hari, disaat guru honorer di gaji 500 perbulan, MIRIS NGAK NEGARA KORUP INI, sampai manusia sampah seperti dia di kasih ladang korupsi",miris jabar joget joget dapet juta hari uang pajak rakyat saat ojol pontang panting hari saat guru honorer gaji bulan miris ngak negara korup manusia sampah kasih ladang korupsi,1,False,2026-03-29 08:20:25+00:00,mzele_hoddin,2026-01-26,IG @badangizinasional.ri,Kontra,miris di jabar yang joget joget dapet juta perhari dari uang pajak rakyat disaat ojol pontang panting setiap hari disaat guru honorer di gaji perbulan miris ngak negara korup ini sampai manusia sampah seperti dia di kasih ladang korupsi
17859603873620562,"Woi sampah, itu yg joget joget di Jabar dapurnya harus di tutup permanen, bukan tutup sementara doank, nanti di buka lagi korup lagi, gak ada bedanya Ama yg ngawasin",woi sampah joget joget jabar dapur tutup permanen tutup sementara doank buka korup beda ngawasin,1,False,2026-03-29 08:16:29+00:00,mzele_hoddin,2026-01-26,IG @badangizinasional.ri,Kontra,woi sampah itu yang joget joget di jabar dapurnya harus di tutup permanen bukan tutup sementara doank nanti di buka lagi korup lagi tidak ada bedanya sama yang ngawasin
